ResponseID,Incident_ID,ActionTaken,ResponsibleTeam,ActionDate,Response_Time_Hours,Resolution_Effectiveness,Follow_Up_Required
36887,23606,Forensic Analysis,Management,,3.31,1,FALSE
36888,36943,Password Reset,Legal,,50.07,10,TRUE
36889,7459,Patch Applied,Legal,18-09-2025,3.11,1,FALSE
36890,40143,Legal Notified,Third-Party,31-10-2024,28.34,7,TRUE
36891,44921,Backup Restored,Third-Party,24-05-2023,67.46,9,FALSE
36892,11388,Legal Notified,IT,02-10-2024,3.38,4,FALSE
36893,27138,Backup Restored,SOC,,88.53,10,FALSE
36894,36986,Forensic Analysis,IT,31-01-2024,63.75,8,TRUE
36895,14025,Password Reset,IT,,72,7,TRUE
36896,15594,Backup Restored,IT,10-05-2025,53.32,9,FALSE
36897,32652,Forensic Analysis,SOC,21-07-2024,66.46,10,TRUE
36898,34223,Backup Restored,IT,14-07-2025,85.52,9,TRUE
36899,49522,Account Locked,Legal,06-03-2024,87.47,5,FALSE
36900,5027,Legal Notified,Legal,07-03-2024,93.31,4,FALSE
36901,18882,Legal Notified,SOC,01-05-2025,110.78,3,TRUE
36902,15510,Legal Notified,SOC,20-04-2024,108.06,10,TRUE
36903,16005,Backup Restored,Third-Party,,38.95,1,TRUE
36904,40546,Legal Notified,Management,04-07-2023,117.65,3,TRUE
36905,38391,Forensic Analysis,Third-Party,15-04-2024,99.57,9,TRUE
36906,29699,Backup Restored,Third-Party,09-07-2023,28.98,6,FALSE
36907,21883,Legal Notified,Legal,04-02-2023,15.05,6,FALSE
36908,42608,Patch Applied,Third-Party,,5.27,1,TRUE
36909,4289,Patch Applied,Management,08-12-2023,32.55,9,FALSE
36910,31830,Legal Notified,SOC,17-08-2024,80.18,1,TRUE
36911,24729,Legal Notified,Third-Party,,103.88,3,FALSE
36912,3192,Forensic Analysis,Legal,24-02-2025,113.17,4,FALSE
36913,37090,Patch Applied,Management,12-04-2024,98.41,9,FALSE
36914,45267,Legal Notified,IT,,108.29,6,FALSE
36915,31729,Password Reset,IT,,110.16,10,TRUE
36916,5802,Password Reset,Management,15-12-2024,42.89,10,FALSE
36917,48827,Patch Applied,SOC,11-11-2023,91.64,1,FALSE
36918,1894,Password Reset,IT,17-02-2024,107.31,10,TRUE
36919,3277,Backup Restored,SOC,,92.64,10,FALSE
36920,6255,Patch Applied,Management,30-06-2024,106.68,7,FALSE
36921,16777,Password Reset,Management,20-03-2023,0.9,3,FALSE
36922,83,Legal Notified,SOC,03-07-2025,35,9,FALSE
36923,4889,Patch Applied,Management,28-02-2025,100.74,7,FALSE
36924,42348,Forensic Analysis,SOC,17-11-2023,47.36,9,TRUE
36925,24000,Forensic Analysis,Management,,109.49,2,FALSE
36926,42229,Legal Notified,Management,19-08-2024,7.97,9,TRUE
36927,29209,Account Locked,Management,26-05-2024,63.53,6,FALSE
36928,43878,Legal Notified,Management,10-01-2024,63.35,5,FALSE
36929,33364,Backup Restored,Management,12-05-2025,50.32,10,TRUE
36930,44721,Backup Restored,SOC,,58.37,8,FALSE
36931,24391,Patch Applied,SOC,,92.22,3,FALSE
36932,38788,Account Locked,IT,06-12-2024,55.96,5,FALSE
36933,25017,Backup Restored,SOC,,24.77,3,TRUE
36934,10902,Patch Applied,Legal,14-02-2023,2.05,2,FALSE
36935,31065,Backup Restored,IT,01-09-2025,109.35,5,FALSE
36936,13154,Account Locked,Legal,,105.91,4,FALSE
36937,22625,Password Reset,Legal,16-06-2024,73.68,5,TRUE
36938,48877,Patch Applied,IT,16-01-2024,34.93,2,TRUE
36939,48172,Backup Restored,Third-Party,03-08-2025,45.53,1,FALSE
36940,12582,Password Reset,Legal,31-01-2025,38.18,5,FALSE
36941,25317,Backup Restored,SOC,01-07-2024,102.15,6,FALSE
36942,30753,Password Reset,Legal,20-05-2025,97.5,5,FALSE
36943,44073,Backup Restored,Third-Party,25-03-2024,4.7,3,FALSE
36944,30567,Backup Restored,Management,28-02-2024,84.94,5,TRUE
36945,37323,Legal Notified,SOC,,63.16,10,TRUE
36946,738,Legal Notified,Third-Party,12-02-2023,52.1,1,TRUE
36947,24548,Account Locked,IT,04-06-2025,9.2,7,FALSE
36948,8887,Forensic Analysis,Management,22-01-2024,93.38,2,TRUE
36949,11824,Backup Restored,IT,08-11-2023,56.72,7,FALSE
36950,27064,Password Reset,Management,14-05-2025,86.8,7,FALSE
36951,48470,Password Reset,Third-Party,,76.42,6,TRUE
36952,9658,Patch Applied,IT,04-05-2025,119.23,4,FALSE
36953,28292,Forensic Analysis,IT,,101.9,10,FALSE
36954,33066,Account Locked,Management,,36.9,4,FALSE
36955,46304,Legal Notified,Management,02-06-2025,13.36,5,FALSE
36956,19295,Backup Restored,Management,,66.3,6,FALSE
36957,26841,Backup Restored,Third-Party,15-04-2024,55.02,2,FALSE
36958,7465,Backup Restored,IT,,33.2,7,TRUE
36959,3930,Password Reset,SOC,28-08-2024,1.71,5,FALSE
36960,28933,Backup Restored,IT,16-03-2024,14.27,2,FALSE
36961,12785,Forensic Analysis,Management,,44.39,3,TRUE
36962,40241,Backup Restored,Management,02-08-2023,87.61,8,FALSE
36963,18181,Account Locked,Legal,24-11-2024,18.73,4,TRUE
36964,17629,Password Reset,IT,,7.63,10,FALSE
36965,36179,Account Locked,IT,,89.2,7,FALSE
36966,27424,Account Locked,Legal,18-02-2023,34.23,5,FALSE
36967,46663,Forensic Analysis,Third-Party,,2.16,6,TRUE
36968,7986,Patch Applied,Legal,16-11-2025,58.72,10,FALSE
36969,13396,Legal Notified,IT,19-02-2025,74.7,7,FALSE
36970,4285,Account Locked,IT,,109.55,2,FALSE
36971,44010,Password Reset,Legal,12-05-2023,12.12,3,FALSE
36972,46407,Account Locked,SOC,,19.42,6,TRUE
36973,32409,Backup Restored,Legal,,70.9,6,FALSE
36974,29900,Forensic Analysis,SOC,26-08-2024,60.87,7,TRUE
36975,45241,Backup Restored,IT,19-05-2023,15.86,3,TRUE
36976,21838,Legal Notified,Legal,05-03-2025,71.68,6,FALSE
36977,28357,Legal Notified,SOC,05-04-2025,108.15,3,TRUE
36978,24135,Account Locked,IT,26-06-2025,71.6,7,FALSE
36979,36546,Forensic Analysis,Third-Party,,32.19,10,FALSE
36980,37074,Patch Applied,Third-Party,26-05-2025,86.1,2,FALSE
36981,17017,Legal Notified,Legal,16-03-2024,0.78,2,FALSE
36982,5969,Backup Restored,Management,23-04-2024,99.9,10,FALSE
36983,13631,Forensic Analysis,Legal,04-05-2024,11.88,2,FALSE
36984,35266,Patch Applied,Management,21-06-2025,91.16,4,TRUE
36985,29713,Account Locked,SOC,20-03-2025,38.37,6,TRUE
36986,18602,Password Reset,Third-Party,22-12-2023,46.66,3,TRUE
36987,3116,Legal Notified,Third-Party,24-08-2024,94.08,7,FALSE
36988,36210,Account Locked,Third-Party,01-11-2024,40.75,1,TRUE
36989,21950,Backup Restored,Legal,16-11-2025,111.43,2,FALSE
36990,46926,Backup Restored,Management,,9.09,6,FALSE
36991,7747,Patch Applied,SOC,25-07-2023,34.4,4,FALSE
36992,16416,Forensic Analysis,Management,20-12-2023,47.43,9,TRUE
36993,49540,Patch Applied,Management,07-04-2023,10.37,2,FALSE
36994,46659,Password Reset,Legal,12-08-2025,5.44,10,TRUE
36995,16616,Password Reset,Management,,53.26,10,TRUE
36996,40577,Account Locked,IT,30-08-2024,11.78,1,FALSE
36997,45942,Password Reset,Third-Party,27-12-2023,27.91,4,FALSE
36998,12969,Forensic Analysis,Management,01-04-2025,35.65,6,TRUE
36999,35221,Backup Restored,SOC,08-11-2024,72.77,1,FALSE
37000,6118,Legal Notified,Legal,22-04-2024,104.09,3,FALSE
37001,27417,Forensic Analysis,Legal,21-09-2024,53.97,2,FALSE
37002,1350,Password Reset,Management,30-05-2024,9.2,1,FALSE
37003,25997,Forensic Analysis,SOC,,99.6,8,FALSE
37004,7628,Backup Restored,Management,,21.67,6,FALSE
37005,22990,Patch Applied,SOC,,53.13,9,FALSE
37006,25104,Forensic Analysis,IT,,23.94,5,TRUE
37007,14979,Forensic Analysis,IT,27-10-2024,110.77,7,TRUE
37008,38139,Backup Restored,SOC,22-02-2024,12.46,10,TRUE
37009,12310,Account Locked,Management,,53.55,7,FALSE
37010,38736,Patch Applied,IT,27-09-2024,91.24,8,FALSE
37011,28901,Patch Applied,Management,09-03-2025,82.11,5,FALSE
37012,27801,Forensic Analysis,Third-Party,26-01-2024,4.34,9,TRUE
37013,6590,Account Locked,IT,06-11-2024,87.49,5,FALSE
37014,2150,Account Locked,SOC,,73.25,5,FALSE
37015,9052,Patch Applied,Management,10-12-2023,100.67,9,FALSE
37016,41343,Forensic Analysis,Third-Party,,85.67,1,FALSE
37017,44259,Account Locked,Third-Party,22-09-2025,108.17,2,FALSE
37018,44269,Legal Notified,Legal,,43.98,2,FALSE
37019,47714,Password Reset,IT,14-09-2024,98.15,1,FALSE
37020,20575,Patch Applied,Management,13-11-2024,33.33,3,TRUE
37021,40370,Account Locked,IT,,117.95,8,TRUE
37022,24669,Patch Applied,Third-Party,21-02-2025,90.74,4,TRUE
37023,24632,Legal Notified,Third-Party,12-02-2024,109.06,1,FALSE
37024,18054,Patch Applied,SOC,15-04-2025,97.46,2,FALSE
37025,22737,Legal Notified,Legal,27-01-2023,58.47,9,FALSE
37026,45181,Forensic Analysis,Third-Party,04-11-2023,10.65,7,FALSE
37027,44222,Account Locked,Management,06-09-2023,1.83,4,FALSE
37028,46561,Password Reset,Legal,30-04-2024,93.97,2,FALSE
37029,40037,Password Reset,Management,19-01-2024,72.8,5,FALSE
37030,30654,Patch Applied,IT,12-05-2023,95.74,7,FALSE
37031,38378,Backup Restored,Management,10-09-2025,8.52,9,FALSE
37032,20452,Forensic Analysis,Management,,13.41,6,FALSE
37033,2728,Legal Notified,Management,11-01-2025,89.37,6,FALSE
37034,14357,Backup Restored,SOC,,15.39,4,TRUE
37035,47529,Patch Applied,Management,01-03-2024,111.58,7,FALSE
37036,40825,Backup Restored,Legal,22-01-2023,59.69,4,TRUE
37037,3020,Backup Restored,Third-Party,05-08-2025,106.51,2,FALSE
37038,41614,Password Reset,IT,16-03-2025,110.28,4,FALSE
37039,37414,Backup Restored,Legal,05-04-2024,14.98,2,TRUE
37040,27419,Password Reset,IT,,110.09,8,FALSE
37041,49636,Patch Applied,Third-Party,17-01-2023,11.7,9,FALSE
37042,952,Patch Applied,IT,10-07-2025,94.81,3,TRUE
37043,29423,Backup Restored,Third-Party,,53.29,2,TRUE
37044,35916,Password Reset,Third-Party,30-03-2024,12.47,6,FALSE
37045,32868,Patch Applied,Management,15-12-2024,108.75,8,TRUE
37046,40464,Legal Notified,Management,19-04-2025,41.99,5,FALSE
37047,17008,Password Reset,Legal,27-06-2025,57.33,1,FALSE
37048,35366,Forensic Analysis,Legal,11-09-2025,49.77,8,TRUE
37049,48928,Forensic Analysis,Third-Party,,104.02,1,FALSE
37050,10828,Password Reset,Legal,,105.62,3,FALSE
37051,17015,Patch Applied,IT,24-05-2025,53.17,9,FALSE
37052,19668,Patch Applied,SOC,24-03-2025,6.5,2,TRUE
37053,5354,Password Reset,Legal,,29.68,1,FALSE
37054,3028,Patch Applied,Legal,,61.45,10,FALSE
37055,29220,Legal Notified,IT,16-07-2023,66.41,1,FALSE
37056,30033,Forensic Analysis,Third-Party,28-01-2024,112.83,6,FALSE
37057,16631,Password Reset,Third-Party,,87.71,1,FALSE
37058,48023,Forensic Analysis,Third-Party,08-05-2024,39.49,7,FALSE
37059,545,Backup Restored,SOC,,52.7,1,FALSE
37060,10360,Account Locked,SOC,,12.55,8,FALSE
37061,46829,Legal Notified,Third-Party,24-12-2024,51.76,6,FALSE
37062,35712,Forensic Analysis,Legal,11-01-2023,53.99,7,FALSE
37063,16818,Patch Applied,SOC,,98.15,2,TRUE
37064,33143,Account Locked,SOC,06-05-2023,45.09,6,TRUE
37065,28386,Account Locked,Management,04-03-2023,17.9,7,FALSE
37066,20432,Account Locked,Third-Party,01-01-2025,86.39,9,TRUE
37067,43270,Password Reset,Legal,,103.91,1,FALSE
37068,31936,Password Reset,Third-Party,,10.82,9,TRUE
37069,12142,Backup Restored,IT,01-01-2024,93.13,8,FALSE
37070,25539,Password Reset,SOC,24-02-2025,29.84,1,FALSE
37071,21294,Account Locked,SOC,08-02-2025,75.27,1,FALSE
37072,22661,Account Locked,Management,26-11-2024,23.08,4,FALSE
37073,48371,Patch Applied,Third-Party,13-01-2025,66.57,8,FALSE
37074,25019,Account Locked,IT,01-02-2023,86.88,3,FALSE
37075,48204,Password Reset,IT,05-12-2024,36.89,3,TRUE
37076,24291,Forensic Analysis,IT,20-05-2024,19.97,5,FALSE
37077,22271,Patch Applied,Management,,39.71,8,FALSE
37078,839,Forensic Analysis,Third-Party,,35.48,5,FALSE
37079,13736,Patch Applied,Legal,07-03-2024,84.83,6,FALSE
37080,2928,Patch Applied,Third-Party,27-03-2024,40.49,5,TRUE
37081,34135,Password Reset,Management,05-07-2024,29.57,3,FALSE
37082,18617,Backup Restored,Third-Party,,75.94,2,FALSE
37083,24342,Account Locked,Third-Party,22-04-2024,113.2,1,TRUE
37084,15101,Account Locked,Legal,25-08-2023,94.83,1,FALSE
37085,32461,Account Locked,IT,07-05-2025,64.67,4,TRUE
37086,17659,Legal Notified,IT,06-10-2024,111.67,3,FALSE
37087,4954,Password Reset,Legal,02-02-2025,88.77,4,FALSE
37088,43179,Password Reset,Legal,15-12-2023,89.12,3,TRUE
37089,2791,Password Reset,Third-Party,09-03-2025,100.58,9,FALSE
37090,25845,Legal Notified,Third-Party,,9.88,7,FALSE
37091,24228,Patch Applied,Legal,,75.71,7,FALSE
37092,13164,Legal Notified,Third-Party,,7.79,8,FALSE
37093,9695,Legal Notified,Legal,07-07-2023,13.18,9,FALSE
37094,38162,Backup Restored,IT,02-02-2025,24.39,1,FALSE
37095,41680,Backup Restored,Management,,101.87,6,FALSE
37096,40776,Password Reset,Third-Party,01-11-2024,25.97,3,FALSE
37097,41544,Password Reset,Legal,24-09-2023,118.27,8,FALSE
37098,32695,Forensic Analysis,Management,05-03-2025,40.65,4,TRUE
37099,12867,Legal Notified,Management,06-10-2023,79.36,7,TRUE
37100,33767,Password Reset,IT,25-12-2024,61.38,5,FALSE
37101,46596,Patch Applied,Legal,,78,7,FALSE
37102,13661,Password Reset,Third-Party,,58.25,4,FALSE
37103,3673,Backup Restored,Legal,07-03-2023,50.5,7,FALSE
37104,38428,Legal Notified,IT,01-12-2024,27.34,9,FALSE
37105,7187,Password Reset,Management,01-01-2025,80.55,3,FALSE
37106,39901,Account Locked,Third-Party,27-12-2024,32.2,5,FALSE
37107,19558,Account Locked,Third-Party,17-04-2023,99.3,5,FALSE
37108,23295,Account Locked,Legal,12-04-2023,44.19,7,FALSE
37109,918,Patch Applied,Third-Party,06-03-2024,21.56,6,FALSE
37110,12921,Password Reset,Legal,02-10-2024,112.7,5,FALSE
37111,23072,Backup Restored,Management,06-09-2025,78.37,5,TRUE
37112,17792,Password Reset,SOC,29-03-2024,10.36,6,TRUE
37113,28083,Account Locked,Management,18-03-2025,110.53,10,FALSE
37114,14768,Account Locked,Management,31-12-2023,96.99,1,FALSE
37115,36031,Forensic Analysis,Legal,28-03-2025,7.95,8,FALSE
37116,49801,Legal Notified,Legal,18-03-2025,98.05,6,TRUE
37117,48938,Legal Notified,IT,,58.64,7,FALSE
37118,45852,Legal Notified,Third-Party,,19.93,9,FALSE
37119,14579,Forensic Analysis,Third-Party,17-10-2023,108.87,4,FALSE
37120,1414,Backup Restored,Management,,2.34,9,FALSE
37121,39056,Account Locked,Legal,01-09-2023,79.26,6,FALSE
37122,19623,Forensic Analysis,Legal,23-06-2025,107.48,1,FALSE
37123,16049,Legal Notified,Third-Party,18-10-2023,9.27,2,FALSE
37124,49730,Legal Notified,Management,,78.69,5,FALSE
37125,35226,Backup Restored,Third-Party,15-05-2023,73.9,5,FALSE
37126,49333,Password Reset,IT,06-09-2024,82.7,4,FALSE
37127,46745,Patch Applied,Third-Party,,104.49,6,TRUE
37128,40803,Backup Restored,Legal,,83.51,10,TRUE
37129,25219,Account Locked,SOC,,48.57,8,FALSE
37130,19313,Account Locked,Management,16-11-2024,50.29,5,FALSE
37131,24782,Account Locked,Third-Party,03-08-2024,70.59,7,FALSE
37132,31283,Forensic Analysis,Management,02-02-2024,93.85,1,FALSE
37133,41862,Forensic Analysis,Management,21-07-2024,38.18,10,FALSE
37134,17571,Backup Restored,Legal,23-12-2024,42.37,4,TRUE
37135,2626,Account Locked,Legal,02-06-2024,24.51,4,FALSE
37136,38289,Backup Restored,SOC,17-03-2024,43.83,10,TRUE
37137,33895,Account Locked,Management,,10.02,3,FALSE
37138,5140,Legal Notified,IT,02-07-2023,50.73,4,FALSE
37139,44337,Password Reset,Legal,17-01-2025,85.34,5,FALSE
37140,26663,Password Reset,SOC,11-05-2025,8.66,4,FALSE
37141,5342,Account Locked,IT,19-03-2024,22.67,1,FALSE
37142,23717,Password Reset,Third-Party,20-11-2023,40.9,4,FALSE
37143,49549,Patch Applied,Legal,,94.16,3,FALSE
37144,14454,Backup Restored,Management,21-11-2024,81.27,6,TRUE
37145,49164,Password Reset,Third-Party,07-11-2024,8.52,4,FALSE
37146,18758,Patch Applied,Management,,87.63,6,TRUE
37147,6160,Password Reset,SOC,26-11-2024,27.54,4,FALSE
37148,48747,Forensic Analysis,Management,22-08-2024,106.57,7,TRUE
37149,23251,Patch Applied,SOC,,77.67,2,FALSE
37150,1867,Legal Notified,Management,,0.14,7,FALSE
37151,17363,Legal Notified,Legal,,78.92,10,FALSE
37152,33668,Backup Restored,SOC,06-01-2024,78.61,10,FALSE
37153,36154,Backup Restored,IT,01-12-2024,50.71,2,TRUE
37154,13711,Patch Applied,Management,03-01-2024,46.9,9,FALSE
37155,43306,Backup Restored,IT,21-02-2025,102.12,1,FALSE
37156,40099,Backup Restored,IT,06-05-2025,46.73,10,TRUE
37157,38917,Legal Notified,SOC,14-11-2024,92.37,4,TRUE
37158,31457,Patch Applied,SOC,02-12-2024,40.44,7,FALSE
37159,5306,Legal Notified,IT,19-03-2025,11.03,1,FALSE
37160,23766,Password Reset,Third-Party,06-07-2024,23.07,8,FALSE
37161,33007,Forensic Analysis,Third-Party,15-09-2025,14.18,2,TRUE
37162,49425,Account Locked,Third-Party,,99.33,2,TRUE
37163,45144,Patch Applied,SOC,,65,5,FALSE
37164,2110,Account Locked,Management,10-06-2023,20.89,7,TRUE
37165,10811,Patch Applied,IT,31-01-2025,62.48,2,FALSE
37166,47863,Password Reset,Third-Party,,106.88,8,FALSE
37167,2578,Legal Notified,Management,14-10-2023,35.28,8,TRUE
37168,40150,Patch Applied,SOC,,1.02,5,TRUE
37169,28021,Legal Notified,SOC,27-11-2024,32.53,3,TRUE
37170,15346,Password Reset,Legal,15-10-2023,65.48,5,FALSE
37171,35798,Patch Applied,Management,24-03-2025,44.51,6,TRUE
37172,10257,Backup Restored,IT,02-12-2023,65.39,10,FALSE
37173,31294,Legal Notified,Legal,04-04-2025,85.16,3,FALSE
37174,24383,Legal Notified,Third-Party,15-06-2024,23.72,8,TRUE
37175,29164,Legal Notified,Third-Party,26-05-2024,38.44,10,FALSE
37176,15128,Legal Notified,Legal,,75.04,1,FALSE
37177,4885,Password Reset,Management,15-02-2025,72.02,4,TRUE
37178,10199,Password Reset,SOC,,109.34,7,TRUE
37179,1060,Patch Applied,SOC,02-10-2025,31.06,8,FALSE
37180,8048,Forensic Analysis,Management,,77.15,4,FALSE
37181,25968,Patch Applied,Management,25-04-2024,110.09,7,FALSE
37182,40032,Forensic Analysis,SOC,13-10-2023,41.92,4,FALSE
37183,22809,Account Locked,Third-Party,07-05-2024,103.08,8,FALSE
37184,25317,Patch Applied,Third-Party,21-07-2024,45.23,7,TRUE
37185,29511,Account Locked,IT,09-11-2023,78.3,3,FALSE
37186,43500,Backup Restored,Third-Party,20-04-2025,92.69,9,FALSE
37187,41094,Forensic Analysis,Legal,13-09-2023,118.69,9,TRUE
37188,21004,Patch Applied,SOC,04-11-2024,88.51,3,FALSE
37189,26320,Password Reset,Legal,25-09-2024,97.3,4,FALSE
37190,43074,Patch Applied,Legal,08-07-2025,82.63,5,FALSE
37191,15954,Forensic Analysis,Management,10-09-2023,63.42,9,FALSE
37192,47043,Password Reset,Legal,12-02-2025,84.03,8,TRUE
37193,33794,Forensic Analysis,Management,13-04-2025,30.02,3,FALSE
37194,29203,Legal Notified,Third-Party,,46.76,3,FALSE
37195,9078,Patch Applied,Third-Party,04-07-2025,5.35,4,TRUE
37196,22203,Password Reset,Legal,01-08-2025,59.63,2,TRUE
37197,18633,Password Reset,IT,,112.75,8,TRUE
37198,7334,Account Locked,Management,06-10-2023,76.8,7,FALSE
37199,43704,Legal Notified,Management,27-01-2025,65.48,7,FALSE
37200,32434,Forensic Analysis,Legal,,36.95,4,FALSE
37201,27951,Account Locked,Third-Party,,47.83,10,FALSE
37202,15552,Patch Applied,SOC,23-09-2023,116.26,3,TRUE
37203,21853,Account Locked,Legal,13-06-2023,82.93,10,TRUE
37204,42810,Patch Applied,IT,,111.75,3,FALSE
37205,2038,Password Reset,SOC,06-11-2023,48.68,9,FALSE
37206,45027,Backup Restored,Third-Party,21-07-2023,75.6,8,FALSE
37207,49559,Patch Applied,Legal,24-12-2023,104.7,10,FALSE
37208,25098,Backup Restored,Third-Party,05-03-2024,105.89,2,FALSE
37209,23163,Legal Notified,Management,07-04-2025,0.64,8,TRUE
37210,35668,Account Locked,IT,,63.41,2,FALSE
37211,9026,Legal Notified,IT,08-04-2025,38.54,10,FALSE
37212,27099,Patch Applied,Third-Party,,67.89,6,FALSE
37213,17791,Password Reset,SOC,,17.39,7,FALSE
37214,16728,Backup Restored,SOC,,116.07,9,FALSE
37215,4257,Forensic Analysis,SOC,,91.17,7,TRUE
37216,36325,Account Locked,IT,05-09-2025,58.39,3,FALSE
37217,31829,Account Locked,IT,,69.31,10,FALSE
37218,22034,Legal Notified,Legal,10-03-2025,81.75,5,FALSE
37219,16119,Legal Notified,IT,16-07-2024,15.61,2,TRUE
37220,6045,Password Reset,Third-Party,17-05-2023,92.3,6,FALSE
37221,33235,Forensic Analysis,Management,13-12-2023,9.56,10,FALSE
37222,6354,Patch Applied,Management,28-03-2025,33.13,10,TRUE
37223,32358,Legal Notified,SOC,24-09-2025,30.74,9,FALSE
37224,29695,Password Reset,Legal,,9.61,4,FALSE
37225,31733,Account Locked,IT,21-03-2025,119.2,6,FALSE
37226,26315,Patch Applied,Management,31-12-2023,119.41,10,FALSE
37227,9931,Account Locked,Third-Party,02-07-2025,38.42,3,TRUE
37228,44073,Patch Applied,IT,18-07-2024,49.33,10,FALSE
37229,11570,Password Reset,Third-Party,,62.46,2,FALSE
37230,41737,Forensic Analysis,SOC,,90.01,7,FALSE
37231,44290,Account Locked,Management,,44.27,4,TRUE
37232,39116,Password Reset,Management,26-03-2023,111.12,10,TRUE
37233,11684,Account Locked,IT,,7.07,8,TRUE
37234,12151,Backup Restored,Management,07-05-2025,109,6,FALSE
37235,13311,Legal Notified,Legal,24-01-2025,117.91,8,FALSE
37236,31705,Account Locked,SOC,,11.42,2,FALSE
37237,20753,Account Locked,Third-Party,06-08-2024,49.19,5,FALSE
37238,46622,Forensic Analysis,IT,,22.62,10,FALSE
37239,49772,Patch Applied,IT,20-01-2025,63.95,6,FALSE
37240,25400,Backup Restored,Legal,16-05-2025,106.85,3,FALSE
37241,25119,Forensic Analysis,Third-Party,08-04-2023,84.11,10,TRUE
37242,14546,Forensic Analysis,Management,20-11-2023,11.69,8,FALSE
37243,30825,Password Reset,IT,,109.3,1,FALSE
37244,4002,Forensic Analysis,SOC,02-04-2024,10.82,6,FALSE
37245,48123,Account Locked,Legal,20-06-2025,26.12,5,FALSE
37246,47910,Legal Notified,IT,,62.13,10,FALSE
37247,39385,Forensic Analysis,Legal,01-07-2025,92.25,6,FALSE
37248,16487,Forensic Analysis,SOC,27-03-2024,37.77,10,TRUE
37249,38821,Backup Restored,SOC,,60.64,3,FALSE
37250,13691,Password Reset,Management,27-03-2024,58.05,8,TRUE
