Impact_ID,Incident_ID,Impact_Type,Downtime_Hours,Records_Compromised,Compliance_Breach, Estimated_Cost_USD 
39088,39461,Reputational,48.79,870774,FALSE," $21,28,390.98 "
39089,31223,Financial,16.75,825609,FALSE," $61,51,339.85 "
39090,31719,Data Loss,156.55,126146,FALSE," $4,69,513.14 "
39091,24442,System Downtime,200.15,603585,FALSE," $35,89,005.81 "
39092,28542,Data Loss,30.59,664645,FALSE," $19,98,499.71 "
39093,32554,System Downtime,136.08,116567,FALSE," $2,90,221.01 "
39094,25829,Data Loss,110.37,551705,FALSE," $4,39,583.14 "
39095,41113,Reputational,62.2,787393,FALSE," $41,83,754.21 "
39096,46728,Reputational,94.48,32557,FALSE," $2,43,910.67 "
39097,17647,Reputational,162.83,24185,FALSE," $3,60,942.60 "
39098,46748,System Downtime,157.06,630584,FALSE," $5,00,010.34 "
39099,38728,Financial,93.52,731871,FALSE," $40,85,916.28 "
39100,44463,Data Loss,22.66,578387,FALSE," $10,09,442.10 "
39101,10091,Reputational,126.64,102458,FALSE," $4,18,635.99 "
39102,10106,Data Loss,230.01,362286,TRUE," $11,43,446.96 "
39103,26859,Financial,29.67,244943,TRUE," $9,37,533.64 "
39104,25499,Reputational,161.53,683771,FALSE," $6,24,969.02 "
39105,40862,Reputational,24.51,75064,TRUE," $23,192.52 "
39106,37619,Financial,137.03,358587,TRUE," $22,06,666.33 "
39107,11791,Financial,91.89,590290,FALSE," $36,89,361.97 "
39108,28702,Financial,106.39,727875,TRUE," $37,03,094.62 "
39109,48149,Data Loss,85.4,314762,TRUE," $11,60,725.58 "
39110,18434,Financial,46.32,399570,FALSE," $26,02,636.45 "
39111,28766,System Downtime,30.9,243846,TRUE," $11,70,205.57 "
39112,32765,Financial,223.41,436027,TRUE," $6,13,259.12 "
39113,34264,System Downtime,71.74,803034,FALSE," $27,90,441.57 "
39114,38119,Financial,220.43,876577,FALSE," $9,31,142.26 "
39115,7366,Data Loss,158.85,854159,FALSE," $54,52,872.97 "
39116,11500,Reputational,144.49,227146,FALSE," $12,45,877.22 "
39117,40206,System Downtime,204.27,785881,FALSE," $10,18,688.69 "
39118,36894,System Downtime,52.64,98722,FALSE," $3,82,537.02 "
39119,12049,System Downtime,30.82,38086,FALSE," $1,71,526.89 "
39120,46801,Data Loss,31.74,260076,FALSE," $16,11,522.39 "
39121,46211,Financial,71.35,638312,TRUE," $43,33,070.28 "
39122,3685,Financial,40.67,573335,FALSE," $34,10,929.68 "
39123,9077,Data Loss,224.08,301603,FALSE," $6,89,300.51 "
39124,7011,Data Loss,62.57,328013,FALSE," $8,67,523.45 "
39125,13677,System Downtime,126.68,605738,FALSE," $43,19,718.53 "
39126,27185,Financial,111.63,503630,FALSE," $10,78,413.08 "
39127,738,Financial,0.34,214292,FALSE," $10,06,964.05 "
39128,28337,Reputational,178.62,801657,FALSE," $36,53,038.11 "
39129,22695,Data Loss,191.58,429920,FALSE," $22,32,539.42 "
39130,15361,Financial,147.09,643012,TRUE," $11,51,146.47 "
39131,49125,Data Loss,105.9,371457,FALSE," $16,95,685.00 "
39132,25372,System Downtime,139.36,299698,TRUE," $3,65,641.76 "
39133,43442,System Downtime,180.07,981069,TRUE," $64,45,810.62 "
39134,36807,Data Loss,209.44,243016,FALSE," $13,92,988.27 "
39135,31485,Data Loss,236.71,465152,TRUE," $34,85,211.51 "
39136,5739,System Downtime,215.99,937281,FALSE," $37,42,249.94 "
39137,34297,Data Loss,50.42,190371,FALSE," $14,39,234.46 "
39138,39470,Financial,195.24,718710,FALSE," $43,79,654.93 "
39139,28458,Reputational,141.68,811093,FALSE," $23,58,570.62 "
39140,12977,Financial,214.24,243781,TRUE," $3,22,438.86 "
39141,25296,Reputational,71.54,490674,FALSE," $24,12,228.76 "
39142,45203,Reputational,16.53,425195,FALSE," $8,19,777.54 "
39143,7735,Reputational,169.28,858,FALSE," $2,70,568.32 "
39144,22770,Financial,86.08,737508,TRUE," $16,19,739.63 "
39145,35387,System Downtime,66.71,791220,FALSE," $37,68,104.79 "
39146,36703,Reputational,42.09,76139,FALSE," $5,34,342.98 "
39147,32689,Data Loss,98.45,384031,FALSE," $10,61,178.90 "
39148,36978,Data Loss,116.42,642477,FALSE," $12,99,512.91 "
39149,5253,Reputational,119.77,165437,FALSE," $11,80,692.87 "
39150,8570,System Downtime,116.42,193492,FALSE," $5,96,546.78 "
39151,39224,Financial,99.55,2822,FALSE," $1,16,813.56 "
39152,7155,Reputational,233.88,962772,FALSE," $7,48,618.87 "
39153,5602,Data Loss,228.14,174617,TRUE," $4,87,284.93 "
39154,39020,Data Loss,46.35,362840,FALSE," $20,83,620.37 "
39155,34262,Data Loss,114.43,748785,TRUE," $10,59,468.39 "
39156,36069,System Downtime,7.53,859335,FALSE," $58,10,931.65 "
39157,26031,Data Loss,56.23,552457,FALSE," $39,10,034.87 "
39158,47083,Financial,8.64,889687,FALSE," $2,76,240.08 "
39159,42468,Data Loss,192.98,883731,TRUE," $42,39,445.42 "
39160,2499,Reputational,157.26,459103,FALSE," $17,37,528.51 "
39161,18944,Financial,225.21,315018,TRUE," $6,85,438.01 "
39162,25660,System Downtime,217.22,737120,TRUE," $42,45,153.55 "
39163,32158,Data Loss,235.77,637080,FALSE," $28,90,227.94 "
39164,20628,Financial,77.69,202752,FALSE," $14,43,364.11 "
39165,18956,Data Loss,105.07,903614,FALSE," $47,79,364.43 "
39166,3200,Data Loss,38.03,578872,FALSE," $28,47,548.14 "
39167,18032,Data Loss,228.22,656914,FALSE," $38,91,569.53 "
39168,41908,System Downtime,204.09,726398,FALSE," $47,67,072.01 "
39169,32741,System Downtime,3.13,893884,FALSE," $3,46,170.85 "
39170,24827,Reputational,73.07,281761,FALSE," $7,44,709.60 "
39171,13845,Reputational,136.6,834045,FALSE," $42,59,501.03 "
39172,49240,System Downtime,42.41,141913,FALSE," $8,45,009.51 "
39173,15646,Reputational,63.88,924299,FALSE," $62,09,225.41 "
39174,17430,System Downtime,200.22,398667,FALSE," $18,84,533.17 "
39175,40476,Financial,160.48,742601,FALSE," $5,55,495.09 "
39176,47144,Data Loss,119.54,45507,FALSE," $5,08,882.47 "
39177,19410,Data Loss,117.57,900931,TRUE," $29,34,717.27 "
39178,32253,Financial,201.54,323070,FALSE," $8,47,007.64 "
39179,28273,Financial,102.99,956142,FALSE," $45,35,380.31 "
39180,26208,Reputational,42.31,984342,FALSE," $32,72,874.98 "
39181,28494,Financial,7.81,14361,TRUE," $1,05,490.16 "
39182,45351,Reputational,126.21,399699,FALSE," $29,49,714.06 "
39183,48738,System Downtime,85.41,173835,TRUE," $6,81,158.30 "
39184,27782,Reputational,129.52,707132,FALSE," $49,83,497.28 "
39185,35919,Data Loss,65.97,349038,TRUE," $26,37,611.42 "
39186,26311,System Downtime,219.7,478800,FALSE," $17,81,724.72 "
39187,34443,Financial,20.88,79783,TRUE," $1,10,472.64 "
39188,26245,Reputational,82.33,525409,FALSE," $23,78,058.95 "
39189,22110,Financial,65.51,773169,FALSE," $51,54,921.30 "
39190,47534,Reputational,122.17,38216,FALSE," $2,81,470.09 "
39191,47076,Financial,157.41,876489,FALSE," $66,17,800.44 "
39192,13305,System Downtime,79.17,396008,FALSE," $2,71,862.67 "
39193,14371,System Downtime,146.81,332848,TRUE," $9,93,117.71 "
39194,45784,System Downtime,16.25,663289,FALSE," $32,10,911.24 "
39195,37838,Data Loss,89.82,992181,FALSE," $12,79,968.60 "
39196,33887,Financial,37.22,62579,FALSE," $2,71,181.70 "
39197,7814,System Downtime,37.23,281772,FALSE," $7,43,404.22 "
39198,33883,Financial,198.3,868898,FALSE," $38,79,703.45 "
39199,4865,Data Loss,72.41,421446,FALSE," $3,95,339.12 "
39200,16897,Financial,114.89,356744,TRUE," $9,36,289.77 "
39201,42029,System Downtime,108.06,847614,TRUE," $41,04,779.90 "
39202,26323,Data Loss,205.34,116707,FALSE," $3,57,028.65 "
39203,6318,Reputational,102.49,656143,TRUE," $10,40,880.56 "
39204,18711,Reputational,77.98,667782,FALSE," $48,02,645.11 "
39205,38627,System Downtime,18.08,133965,TRUE," $3,57,175.83 "
39206,33236,Data Loss,198.58,657596,FALSE," $14,85,130.55 "
39207,18434,Reputational,184.1,791765,FALSE," $31,08,179.03 "
39208,30212,Reputational,228.8,698957,FALSE," $7,11,031.63 "
39209,3128,System Downtime,194.58,20737,FALSE," $1,29,279.33 "
39210,41064,Financial,66.4,99593,TRUE," $5,21,955.25 "
39211,39845,Reputational,225.61,782469,FALSE," $46,28,979.09 "
39212,40295,Reputational,202,281497,TRUE," $20,96,698.82 "
39213,15557,Financial,153.17,921574,FALSE," $66,08,241.84 "
39214,43940,Data Loss,162.22,383376,FALSE," $12,59,645.31 "
39215,27514,Financial,81.45,890020,FALSE," $6,36,162.23 "
39216,41241,System Downtime,223.34,769129,FALSE," $9,28,515.00 "
39217,29146,Financial,224.6,599851,FALSE," $17,83,764.56 "
39218,858,System Downtime,72.61,218357,TRUE," $4,32,443.32 "
39219,38438,Data Loss,76.36,99284,FALSE," $6,47,176.19 "
39220,35838,Data Loss,72.59,407804,FALSE," $27,15,827.15 "
39221,10919,Data Loss,141.68,415607,TRUE," $29,68,282.52 "
39222,11878,Financial,116.6,698009,TRUE," $38,92,285.45 "
39223,32070,System Downtime,181.76,276099,FALSE," $2,80,784.74 "
39224,31812,System Downtime,98.11,652639,TRUE," $42,06,980.48 "
39225,14515,System Downtime,130.92,487832,FALSE," $9,54,130.37 "
39226,11216,Reputational,178.51,132502,TRUE," $5,14,789.61 "
39227,8394,System Downtime,22.2,109002,TRUE," $6,95,915.03 "
39228,28674,Financial,38.38,109480,FALSE," $3,15,548.67 "
39229,4659,Financial,105.27,420733,FALSE," $8,08,786.50 "
39230,23174,Financial,51.02,744202,FALSE," $36,12,221.80 "
39231,39751,Reputational,157,202554,FALSE," $10,92,498.94 "
39232,5021,Reputational,85.84,570759,FALSE," $4,07,779.88 "
39233,31080,Financial,202.65,26760,FALSE," $1,79,987.56 "
39234,43077,Reputational,73.02,525478,FALSE," $20,00,351.72 "
39235,33072,System Downtime,17.78,699000,TRUE," $9,22,531.89 "
39236,30519,Reputational,51.18,458648,FALSE," $19,49,769.75 "
39237,15203,Data Loss,132.07,261502,FALSE," $12,40,127.90 "
39238,37892,Data Loss,154.26,509165,TRUE," $6,78,006.24 "
39239,11416,Data Loss,193.15,589731,TRUE," $19,66,171.67 "
39240,46958,Financial,191.08,941037,FALSE," $9,52,047.41 "
39241,45311,Financial,223.77,1295,FALSE," $2,82,042.64 "
39242,32874,Financial,239.91,645988,FALSE," $23,04,953.67 "
39243,11134,Financial,42.29,156164,FALSE," $9,26,371.05 "
39244,42525,Financial,57.1,183783,FALSE," $7,27,656.37 "
39245,31612,System Downtime,196.25,319377,FALSE," $22,74,404.25 "
39246,48984,Data Loss,106.25,879078,FALSE," $34,38,102.43 "
39247,6218,Financial,83.19,392371,FALSE," $28,09,784.20 "
39248,42938,Data Loss,27.01,200246,FALSE," $5,84,346.03 "
39249,1485,Financial,98.34,213890,FALSE," $12,32,052.77 "
39250,49023,System Downtime,24.17,999604,TRUE," $36,38,512.40 "
39251,12116,Data Loss,33.1,730148,TRUE," $38,31,635.37 "
39252,26269,Financial,221.49,509272,FALSE," $12,59,750.29 "
39253,24100,Financial,130.06,945548,TRUE," $44,21,356.99 "
39254,42023,Data Loss,86.92,645046,FALSE," $30,14,604.43 "
39255,12155,Financial,95.15,294453,FALSE," $14,56,118.50 "
39256,40226,Data Loss,170.48,622953,FALSE," $16,32,018.26 "
39257,36212,Reputational,151.87,574724,FALSE," $12,88,660.54 "
39258,41684,System Downtime,97.77,615175,FALSE," $41,55,413.30 "
39259,43497,Financial,74.08,962597,FALSE," $35,63,875.71 "
39260,3452,Financial,73.32,226711,FALSE," $14,58,344.26 "
39261,12526,System Downtime,72.85,342493,FALSE," $1,55,236.80 "
39262,23857,Financial,161.89,136767,FALSE," $2,72,248.17 "
39263,13167,Data Loss,101.99,808872,FALSE," $55,80,730.17 "
39264,22783,Reputational,79.24,481213,FALSE," $35,16,045.01 "
39265,16825,System Downtime,231.44,687313,FALSE," $47,37,256.70 "
39266,28235,Data Loss,28.19,249265,FALSE," $7,15,080.97 "
39267,1378,Financial,15.11,311785,FALSE," $20,95,856.59 "
39268,41613,Financial,18.85,344196,FALSE," $3,25,742.79 "
39269,45260,Data Loss,92.9,586588,FALSE," $7,39,112.99 "
39270,6813,System Downtime,108.22,97109,FALSE," $3,52,250.33 "
39271,37619,Reputational,209.43,386664,FALSE," $16,45,506.95 "
39272,29927,Reputational,109.96,145622,FALSE," $5,90,007.15 "
39273,48532,Data Loss,198.98,994496,TRUE," $72,43,171.89 "
39274,26164,Reputational,145.87,776953,FALSE," $24,84,823.92 "
39275,14482,Financial,130.28,138936,FALSE," $4,59,318.52 "
39276,17657,Financial,192.86,110664,FALSE," $10,28,459.96 "
39277,45506,Financial,88.93,876488,FALSE," $5,34,810.00 "
39278,26190,Data Loss,58.21,774454,FALSE," $4,82,982.00 "
39279,43669,Data Loss,177.53,613929,FALSE," $12,05,459.92 "
39280,19921,System Downtime,139.05,39550,FALSE," $2,75,028.38 "
39281,2995,System Downtime,14.77,64797,FALSE," $66,878.89 "
39282,20782,Reputational,31.96,546361,FALSE," $15,90,907.46 "
39283,26702,Data Loss,143.01,245439,FALSE," $18,14,472.61 "
39284,23935,Financial,15.83,244909,FALSE," $11,47,850.48 "
39285,4818,Reputational,22.04,915835,FALSE," $17,82,239.99 "
39286,31883,Data Loss,5.69,944864,FALSE," $17,44,356.00 "
39287,3298,Reputational,174.46,331909,FALSE," $17,17,793.87 "
39288,25848,System Downtime,53.95,413094,FALSE," $10,32,808.59 "
39289,28591,Data Loss,118.29,982701,FALSE," $24,15,282.76 "
39290,8363,System Downtime,100.37,160185,FALSE," $12,31,074.66 "
39291,1402,Data Loss,239.56,174066,TRUE," $14,45,168.72 "
39292,13282,Reputational,238.84,140086,TRUE," $5,70,429.99 "
39293,43806,Financial,166.89,888840,TRUE," $6,01,407.80 "
39294,17626,Data Loss,114.37,714101,FALSE," $26,09,051.74 "
39295,12178,Data Loss,20.49,325441,TRUE," $12,82,050.39 "
39296,9259,System Downtime,230.09,550464,FALSE," $27,27,907.86 "
39297,23746,Data Loss,170.17,264253,FALSE," $19,10,213.79 "
39298,7148,System Downtime,137.74,783970,FALSE," $22,34,441.98 "
39299,35142,System Downtime,90.16,246832,FALSE," $5,61,297.93 "
39300,24465,Financial,56.66,679481,TRUE," $46,27,229.29 "
39301,30604,System Downtime,27.6,380172,FALSE," $26,97,284.73 "
39302,23261,System Downtime,101.23,531957,FALSE," $20,49,498.76 "
39303,34496,Data Loss,115.18,438058,TRUE," $19,33,784.26 "
39304,1597,Data Loss,214.81,141907,FALSE," $3,78,563.17 "
39305,9459,Reputational,200.88,430101,FALSE," $32,32,337.83 "
39306,41126,System Downtime,216.06,466482,FALSE," $7,42,217.08 "
39307,14783,Financial,104.3,608707,FALSE," $21,29,849.42 "
39308,1475,System Downtime,89.93,938711,FALSE," $25,41,817.66 "
39309,45264,Data Loss,169.26,702636,TRUE," $12,38,261.32 "
39310,35405,Data Loss,45.41,688838,TRUE," $13,15,535.13 "
39311,26924,System Downtime,37.87,629885,TRUE," $36,74,802.68 "
39312,34873,Reputational,212.13,484674,FALSE," $33,02,851.35 "
39313,44132,Financial,107.29,287588,FALSE," $9,33,698.58 "
39314,41681,Financial,227.73,494366,FALSE," $19,09,657.59 "
39315,14771,Data Loss,227.89,938775,FALSE," $29,83,133.06 "
39316,7670,Reputational,83.81,122987,FALSE," $4,76,612.75 "
39317,40482,Financial,181.63,545869,FALSE," $23,17,635.52 "
39318,6808,Financial,139.53,464438,FALSE," $30,57,013.83 "
39319,21196,Financial,1.04,392565,TRUE," $12,14,209.85 "
39320,33387,Financial,108.7,294315,FALSE," $18,70,984.30 "
39321,33362,Data Loss,238.95,25483,FALSE," $1,34,308.87 "
39322,2186,Reputational,108.26,828983,TRUE," $8,68,003.41 "
39323,34404,Data Loss,56.55,250945,FALSE," $8,92,667.22 "
39324,8323,Data Loss,69.12,878370,FALSE," $14,15,898.09 "
39325,9063,Data Loss,228.35,186839,TRUE," $8,50,601.05 "
39326,2838,Reputational,30.25,309946,TRUE," $2,86,345.92 "
39327,30132,System Downtime,151.87,40452,FALSE," $3,39,960.44 "
39328,24197,Financial,67.41,496387,FALSE," $9,82,786.40 "
39329,3317,Reputational,165.35,491014,FALSE," $3,44,255.64 "
39330,20700,System Downtime,97.82,137665,FALSE," $7,25,763.90 "
39331,26144,System Downtime,187.72,507093,TRUE," $30,11,600.63 "
39332,26298,Reputational,100.28,327859,FALSE," $25,18,649.88 "
39333,33339,Data Loss,177.53,263558,FALSE," $17,83,646.00 "
39334,20211,Data Loss,169.21,309831,FALSE," $16,92,194.67 "
39335,2303,Financial,30.63,384293,TRUE," $5,60,016.81 "
39336,40452,Financial,215.78,188322,TRUE," $10,24,010.53 "
39337,41860,Financial,197.35,852316,FALSE," $17,22,666.62 "
39338,26311,Financial,169.57,115974,TRUE," $7,68,099.28 "
39339,43973,Data Loss,185.08,561579,FALSE," $31,99,333.97 "
39340,45384,Financial,161.95,602412,FALSE," $43,05,878.58 "
39341,19894,System Downtime,57.01,32751,FALSE," $3,20,514.39 "
39342,42376,System Downtime,192.25,369880,FALSE," $7,66,092.36 "
39343,16558,Financial,115.99,436051,FALSE," $4,15,537.03 "
39344,1364,Data Loss,114.61,165383,FALSE," $12,35,831.76 "
39345,19698,Data Loss,106.24,668161,FALSE," $41,89,277.88 "
39346,27684,Data Loss,167.75,427195,TRUE," $23,82,071.27 "
39347,26884,System Downtime,95.66,985533,FALSE," $17,04,869.81 "
39348,21353,Reputational,19.38,858626,TRUE," $63,89,424.58 "
39349,31015,System Downtime,220.25,382233,FALSE," $20,21,560.57 "
39350,35214,Reputational,217.02,728198,FALSE," $32,93,023.52 "
39351,47742,Data Loss,34.92,454004,FALSE," $10,99,525.61 "
39352,48712,Reputational,76.05,289537,FALSE," $3,40,148.60 "
39353,569,Financial,165.28,390868,TRUE," $9,25,581.60 "
39354,27808,System Downtime,212.44,827398,TRUE," $46,05,389.17 "
39355,45665,Financial,90.96,41933,TRUE," $2,60,227.58 "
39356,43528,System Downtime,121.89,588076,FALSE," $12,00,099.53 "
39357,14705,System Downtime,134.02,277520,TRUE," $6,51,883.55 "
39358,24277,Reputational,76.21,610793,FALSE," $25,54,477.95 "
39359,36312,Financial,195.63,127516,FALSE," $3,62,986.21 "
39360,14262,Financial,91.9,543528,FALSE," $8,47,898.30 "
39361,40068,Financial,200.79,5493,FALSE," $1,78,325.46 "
39362,38808,Financial,71.74,767903,FALSE," $15,20,431.21 "
39363,13160,Reputational,43.3,204470,FALSE," $5,45,432.08 "
39364,24424,Reputational,43.17,859788,FALSE," $19,58,648.28 "
39365,49421,Reputational,73.68,220697,FALSE," $8,24,721.88 "
39366,49967,System Downtime,85.81,46196,TRUE," $2,04,240.60 "
39367,4999,System Downtime,121.95,97026,FALSE," $1,79,945.35 "
39368,37799,Reputational,103.01,280963,FALSE," $20,67,404.59 "
39369,28630,Financial,23.76,8620,FALSE," $61,444.45 "
39370,2737,Reputational,235.24,771501,TRUE," $45,77,126.96 "
39371,19030,Reputational,124.13,294846,FALSE," $11,32,783.43 "
39372,26470,Data Loss,51.54,422479,FALSE," $20,11,979.66 "
39373,21410,Reputational,83.01,317583,TRUE," $10,08,713.00 "
39374,218,Financial,83.84,65006,FALSE," $3,49,523.69 "
39375,152,Reputational,128.03,32503,FALSE," $2,49,623.85 "
39376,26310,Financial,164.91,297998,TRUE," $22,19,339.79 "
39377,41276,Financial,30.71,204888,FALSE," $13,47,006.32 "
39378,2520,System Downtime,79.95,374052,FALSE," $6,02,520.57 "
39379,21128,System Downtime,38.79,40974,FALSE," $2,46,652.23 "
39380,23085,Data Loss,217.7,222865,FALSE," $14,62,277.62 "
39381,27947,System Downtime,162.92,237428,FALSE," $3,13,085.32 "
39382,21236,Financial,187.81,31043,FALSE," $1,35,530.76 "
39383,5626,System Downtime,197.05,274267,FALSE," $19,28,808.52 "
39384,16825,Financial,193.39,751783,FALSE," $5,01,427.11 "
39385,13795,System Downtime,121.64,79092,TRUE," $5,11,706.79 "
39386,3105,System Downtime,141.43,666002,FALSE," $17,71,431.47 "
39387,44505,Data Loss,233.19,958671,FALSE," $64,38,187.92 "
39388,1803,System Downtime,197.51,642029,FALSE," $45,59,523.20 "
39389,31304,Reputational,171.65,841736,FALSE," $7,47,793.22 "
39390,45121,Financial,236.1,213419,FALSE," $16,78,703.90 "
39391,27928,Data Loss,10.75,860711,FALSE," $11,14,591.37 "
39392,27339,Financial,190.68,513640,FALSE," $36,41,156.01 "
39393,8834,System Downtime,62.52,269739,FALSE," $18,07,124.26 "
39394,807,System Downtime,101.87,671783,FALSE," $32,09,199.92 "
39395,10912,Reputational,218.06,784608,TRUE," $38,66,821.08 "
39396,46800,Financial,64.5,837856,FALSE," $60,11,083.23 "
39397,40550,System Downtime,227.84,141362,TRUE," $11,53,187.22 "
39398,40485,System Downtime,51.01,214889,FALSE," $1,79,987.08 "
39399,31164,Data Loss,43.74,11736,TRUE," $56,986.87 "
39400,34587,Reputational,205.89,287440,TRUE," $4,04,672.79 "
39401,49189,Reputational,65.35,910212,FALSE," $26,10,901.65 "
39402,11204,Reputational,181.28,629442,FALSE," $36,24,781.82 "
39403,48466,Reputational,136.16,970552,TRUE," $23,18,905.18 "
39404,40946,Financial,107.61,995817,FALSE," $47,34,138.76 "
39405,3821,Reputational,237.21,315501,FALSE," $5,92,649.43 "
39406,1819,System Downtime,40.95,341585,FALSE," $2,98,593.34 "
39407,20200,System Downtime,162.92,565143,FALSE," $13,14,064.48 "
39408,48311,System Downtime,34.43,477783,FALSE," $16,92,301.06 "
39409,26214,Reputational,50.79,74381,FALSE," $60,344.10 "
39410,15689,Data Loss,77.76,141321,TRUE," $8,31,855.36 "
